250,371,844,448,597,643,585
249,368,833,454,594,643,585
249,373,839,447,589,642,591
247,370,842,448,590,641,588
251,371,839,454,600,640,585
245,375,835,452,594,648,583
243,375,844,447,592,645,581
240,372,835,450,590,637,583
246,370,842,448,593,637,580
238,370,833,447,592,646,582
246,369,842,448,594,639,589
241,372,846,447,590,644,577
237,371,825,451,592,637,588
242,367,836,450,595,641,578
242,365,837,448,587,644,581
236,364,833,447,596,635,584
236,364,829,448,596,637,589
233,366,833,445,592,640,584
232,364,846,446,596,644,589
232,361,836,449,591,639,597
235,364,839,446,589,649,595
238,359,844,445,594,638,598
238,359,832,446,596,639,585
231,359,832,444,589,642,591
237,357,830,449,596,640,588
232,358,831,444,592,644,585
232,359,836,450,590,639,595
231,358,834,451,592,640,593
230,354,830,449,596,637,588
228,360,835,448,596,640,582
224,358,834,447,593,638,585
225,358,833,451,586,645,586
226,361,845,446,591,636,581
226,360,835,445,587,648,584
224,359,834,447,592,644,580
229,362,842,446,588,646,587
225,355,833,445,589,640,589
223,357,833,443,591,642,584
224,357,836,448,588,648,586
224,357,825,447,590,647,573
226,357,825,446,588,645,582
224,358,842,449,594,646,574
224,359,833,449,591,639,573
226,358,833,447,590,639,576
222,358,830,447,588,640,573
226,359,841,452,585,638,574
222,359,844,447,589,639,575
224,358,842,449,587,644,571
223,360,835,447,590,646,573
222,358,851,446,588,645,587
220,359,848,449,587,645,584
222,359,842,450,588,648,571
221,362,844,445,591,645,573
220,360,837,446,587,652,578
222,357,844,450,587,643,573
219,364,842,446,589,643,574
221,360,839,454,582,639,581
222,362,836,446,584,644,579
223,354,842,446,587,644,571
217,355,843,451,585,645,580
219,356,829,448,587,647,572
222,360,834,449,586,643,572
224,357,839,452,585,644,576
217,359,845,454,587,644,584
217,362,838,450,592,642,574
219,356,840,453,584,650,585
221,360,836,451,590,646,570
216,361,847,449,585,651,574
219,357,848,454,585,650,576
220,358,837,451,589,656,578
217,355,835,451,589,646,569
214,358,843,456,586,656,573
213,362,843,451,585,657,569
217,361,853,452,589,659,569
217,355,849,452,590,658,569
216,359,853,455,589,651,579
217,360,853,454,594,655,571
217,367,859,456,588,657,571
216,361,846,452,591,652,569
219,365,839,454,588,663,578
218,363,853,456,588,667,569
215,362,827,455,586,658,572
216,364,840,454,588,661,577
217,367,841,455,587,656,579
221,372,837,455,589,659,570
216,372,840,456,584,652,572
216,374,843,455,584,656,575
217,369,848,455,581,653,571
216,369,836,458,588,662,570
