670,569,753,556,517,544,648
670,574,749,554,508,543,636
671,573,746,555,510,538,639
667,563,746,551,507,536,646
668,563,738,549,517,537,635
667,567,739,552,507,540,638
670,567,736,546,509,538,638
672,565,747,551,511,537,638
671,576,746,549,511,532,632
674,573,741,548,507,541,635
671,573,752,550,509,534,633
670,564,741,549,507,535,644
667,564,738,549,508,536,640
669,566,744,552,513,542,638
671,569,749,557,516,541,642
671,567,737,552,511,539,637
670,568,750,553,513,538,638
670,569,739,561,516,538,638
671,570,747,553,512,533,638
667,569,743,551,509,533,639
670,569,741,556,509,534,636
670,564,746,552,512,539,641
671,565,750,553,512,539,636
669,573,742,550,510,531,637
675,566,748,550,510,540,643
668,563,750,552,509,531,638
673,565,737,547,509,535,638
668,563,744,546,506,530,643
669,570,748,552,510,534,644
667,575,753,548,508,529,639
673,564,745,543,502,537,637
671,575,750,540,514,529,647
668,575,735,543,513,529,634
670,567,738,542,512,533,638
670,568,736,543,506,532,642
667,565,747,541,510,532,639
671,570,734,543,507,532,641
670,569,749,549,507,533,646
670,566,737,543,508,536,643
669,573,740,542,511,534,635
673,571,753,544,514,527,653
672,573,741,542,505,536,636
668,564,740,540,509,534,635
670,567,754,545,508,534,648
671,563,744,541,507,532,639
674,563,753,541,506,531,658
675,568,746,544,506,531,650
670,565,744,539,504,531,644
672,568,753,543,511,528,660
668,565,744,538,508,529,647
670,570,747,546,513,536,645
672,572,751,548,506,532,650
671,561,742,540,503,533,649
670,565,750,540,506,533,646
670,571,741,543,507,534,645
673,567,742,549,505,540,644
671,563,741,539,502,534,647
669,568,740,544,504,531,644
670,567,741,545,505,530,654
672,575,749,545,507,541,651
674,573,747,549,511,530,657
673,569,750,547,510,542,662
669,566,740,540,504,533,653
671,573,750,543,507,530,651
668,568,743,549,507,536,654
670,573,743,541,502,538,653
674,567,745,544,503,541,654
667,567,743,550,503,549,650
674,566,751,550,507,550,655
671,568,754,550,508,548,646
669,564,753,548,514,551,653
671,566,756,552,512,548,650
670,574,756,552,514,551,652
669,570,747,548,515,557,651
671,565,747,546,511,551,643
671,570,746,549,514,545,652
668,562,755,546,508,546,648
672,567,748,551,515,553,653
675,565,753,554,515,552,655
670,565,744,549,513,548,649
667,569,749,555,515,551,652
672,566,745,549,519,558,654
668,568,747,552,512,551,638
671,565,743,551,516,549,649
672,570,751,558,527,553,652
671,566,751,556,528,553,644
671,570,757,564,533,553,649
670,569,753,576,539,550,639
671,581,756,589,544,551,645
669,576,755,583,543,552,649
672,568,765,588,550,556,637
668,576,762,578,548,556,645
672,575,753,588,548,548,641
672,572,760,580,545,544,648
670,573,758,590,548,552,650
671,575,761,585,547,551,650
670,574,759,587,551,540,652
672,572,762,595,547,541,648
669,578,760,594,544,538,644
676,576,752,602,556,539,651
670,577,758,593,549,529,645
672,573,755,598,547,534,651
672,574,751,592,544,539,645
