251,550,707,500,454,421,685
254,549,704,501,455,421,687
254,552,702,502,463,418,679
256,552,697,496,458,421,681
253,554,698,499,457,420,676
250,552,705,499,461,418,681
249,555,700,498,459,420,681
251,552,691,497,455,417,679
250,555,704,504,457,418,686
248,558,702,497,453,423,687
250,554,694,499,458,419,680
254,549,698,500,454,415,683
248,548,705,499,454,419,687
253,554,694,496,453,420,684
253,550,701,497,461,421,683
252,554,708,501,454,417,682
256,553,700,503,457,415,680
257,560,698,500,456,416,690
253,548,704,496,455,414,692
252,559,708,497,452,420,686
255,556,694,494,457,419,677
251,555,708,495,457,419,678
255,558,705,495,460,424,681
250,554,700,493,460,426,691
250,555,705,492,452,426,688
251,557,702,492,461,425,678
254,559,696,498,455,422,683
256,555,710,496,454,424,680
257,553,703,496,452,428,673
262,557,700,492,461,421,688
253,552,703,503,453,421,677
252,551,700,494,458,424,679
252,551,701,501,456,422,686
252,550,702,494,459,421,680
258,548,705,500,459,417,680
262,551,695,494,461,424,678
263,552,705,496,456,420,687
258,557,700,497,456,420,687
262,554,710,494,456,418,676
269,554,704,500,462,419,675
265,553,695,494,457,422,683
264,555,697,496,460,418,677
269,561,696,495,459,419,683
274,558,695,494,457,420,687
275,553,709,500,458,421,687
277,558,703,500,455,423,687
274,557,698,494,451,423,679
281,553,699,494,462,419,683
276,560,696,495,456,421,681
277,555,699,498,452,418,680
278,556,700,502,454,423,683
280,554,699,500,453,419,677
285,561,701,497,461,423,682
281,560,699,495,456,420,681
287,553,701,501,452,422,688
284,550,701,498,453,427,677
287,551,706,497,457,426,691
292,555,697,492,458,420,685
291,564,706,497,458,423,689
290,554,697,494,453,419,686
287,554,694,497,457,424,679
293,555,698,498,460,426,678
288,552,697,494,456,421,687
289,558,699,493,455,422,686
289,555,697,492,453,421,680
285,563,698,494,450,420,680
282,566,699,491,449,421,681
283,559,700,493,454,427,680
283,556,698,497,456,421,678
276,566,701,494,454,419,682
277,555,696,496,453,426,679
276,557,695,493,452,423,681
276,557,702,491,451,422,680
279,560,705,489,447,425,682
